"","uniprot_name","uniprot_accessions","knownness","gene_name","protein_name","taxon_id","species","cluster_id","panther_group"
"825","MARHA_HUMAN","Q8N7Z7","0","MARCHF10","Probable E3 ubiquitin-protein ligase MARCHF10 (EC 2.3.2.27) (Membrane-associated RING finger protein 10) (Membrane-associated RING-CH protein X) (MARCH-X) (RING finger protein 190) (RING-type E3 ubiquitin transferase MARCHF10)","9606","Homo sapiens","UKP07748","PTHR14471"
"826","ASB13_HUMAN","Q8WXK3","0","ASB13","Ankyrin repeat and SOCS box protein 13 (ASB-13)","9606","Homo sapiens","UKP05989","PTHR24136"
"827","ASB13_HUMAN","A8K7Q6","0","ASB13","Ankyrin repeat and SOCS box protein 13 (ASB-13)","9606","Homo sapiens","UKP05989","PTHR24136"
"828","ASB13_HUMAN","D3DRR2","0","ASB13","Ankyrin repeat and SOCS box protein 13 (ASB-13)","9606","Homo sapiens","UKP05989","PTHR24136"
"829","ASB13_HUMAN","Q96EP7","0","ASB13","Ankyrin repeat and SOCS box protein 13 (ASB-13)","9606","Homo sapiens","UKP05989","PTHR24136"
"830","ASB13_HUMAN","Q9H8Z1","0","ASB13","Ankyrin repeat and SOCS box protein 13 (ASB-13)","9606","Homo sapiens","UKP05989","PTHR24136"
"831","COQA1_HUMAN","Q96A83","0","COL26A1","Collagen alpha-1(XXVI) chain (Alpha-1 type XXVI collagen) (EMI domain-containing protein 2) (Emilin and multimerin domain-containing protein 2) (Emu2)","9606","Homo sapiens","UKP07582","PTHR15427"
"832","COQA1_HUMAN","Q32M90","0","COL26A1","Collagen alpha-1(XXVI) chain (Alpha-1 type XXVI collagen) (EMI domain-containing protein 2) (Emilin and multimerin domain-containing protein 2) (Emu2)","9606","Homo sapiens","UKP07582","PTHR15427"
"833","PRP1_HUMAN","P04280","0","PRB1","Basic salivary proline-rich protein 1 (Salivary proline-rich protein) [Cleaved into: Proline-rich peptide II-2; Basic peptide IB-6; Peptide P-H]","9606","Homo sapiens","UKP15316","PTHR23203"
"834","PRP1_HUMAN","G5E9X6","0","PRB1","Basic salivary proline-rich protein 1 (Salivary proline-rich protein) [Cleaved into: Proline-rich peptide II-2; Basic peptide IB-6; Peptide P-H]","9606","Homo sapiens","UKP15316","PTHR23203"
"835","PRP1_HUMAN","Q08805","0","PRB1","Basic salivary proline-rich protein 1 (Salivary proline-rich protein) [Cleaved into: Proline-rich peptide II-2; Basic peptide IB-6; Peptide P-H]","9606","Homo sapiens","UKP15316","PTHR23203"
"836","PRP1_HUMAN","Q15186","0","PRB1","Basic salivary proline-rich protein 1 (Salivary proline-rich protein) [Cleaved into: Proline-rich peptide II-2; Basic peptide IB-6; Peptide P-H]","9606","Homo sapiens","UKP15316","PTHR23203"
"837","PRP1_HUMAN","Q15187","0","PRB1","Basic salivary proline-rich protein 1 (Salivary proline-rich protein) [Cleaved into: Proline-rich peptide II-2; Basic peptide IB-6; Peptide P-H]","9606","Homo sapiens","UKP15316","PTHR23203"
"838","PRP1_HUMAN","Q15214","0","PRB1","Basic salivary proline-rich protein 1 (Salivary proline-rich protein) [Cleaved into: Proline-rich peptide II-2; Basic peptide IB-6; Peptide P-H]","9606","Homo sapiens","UKP15316","PTHR23203"
"839","PRP1_HUMAN","Q15215","0","PRB1","Basic salivary proline-rich protein 1 (Salivary proline-rich protein) [Cleaved into: Proline-rich peptide II-2; Basic peptide IB-6; Peptide P-H]","9606","Homo sapiens","UKP15316","PTHR23203"
"840","PRP1_HUMAN","Q16038","0","PRB1","Basic salivary proline-rich protein 1 (Salivary proline-rich protein) [Cleaved into: Proline-rich peptide II-2; Basic peptide IB-6; Peptide P-H]","9606","Homo sapiens","UKP15316","PTHR23203"
"841","TM52B_HUMAN","Q4KMG9","0","TMEM52B","Transmembrane protein 52B","9606","Homo sapiens","UKP09177","PTHR33955"
"842","TM52B_HUMAN","Q96NA7","0","TMEM52B","Transmembrane protein 52B","9606","Homo sapiens","UKP09177","PTHR33955"
"843","TMM42_HUMAN","Q69YG0","0","TMEM42","Transmembrane protein 42","9606","Homo sapiens","UKP03600","PTHR31965"
"844","TMM42_HUMAN","Q8WUQ6","0","TMEM42","Transmembrane protein 42","9606","Homo sapiens","UKP03600","PTHR31965"
"845","MB213_HUMAN","Q8N8X9","0","MAB21L3","Protein mab-21-like 3","9606","Homo sapiens","UKP06435","PTHR10656"
"846","MB213_HUMAN","Q5TDL7","0","MAB21L3","Protein mab-21-like 3","9606","Homo sapiens","UKP06435","PTHR10656"
"847","CH048_HUMAN","Q96LL4","0","C8orf48","Uncharacterized protein C8orf48","9606","Homo sapiens","UKP09480","PTHR35256"
"848","CH048_HUMAN","Q96LJ9","0","C8orf48","Uncharacterized protein C8orf48","9606","Homo sapiens","UKP09480","PTHR35256"
"849","KRA31_HUMAN","Q9BYR8","0","KRTAP3-1","Keratin-associated protein 3-1 (High sulfur keratin-associated protein 3.1) (Keratin-associated protein 3.1)","9606","Homo sapiens","UKP12582","PTHR23260"
"850","KRA31_HUMAN","Q14DM4","0","KRTAP3-1","Keratin-associated protein 3-1 (High sulfur keratin-associated protein 3.1) (Keratin-associated protein 3.1)","9606","Homo sapiens","UKP12582","PTHR23260"
"851","PR20C_HUMAN","P86479","0","PRR20C","Proline-rich protein 20C","9606","Homo sapiens","UKP14331","PTHR38819"
"852","PR20C_HUMAN","Q8N7V5","0","PRR20C","Proline-rich protein 20C","9606","Homo sapiens","UKP14331","PTHR38819"
"853","SHSL1_HUMAN","Q3SXP7","0","SHISAL1","Protein shisa-like-1","9606","Homo sapiens","UKP07437","PTHR31395"
"854","SHSL1_HUMAN","A6NHP0","0","SHISAL1","Protein shisa-like-1","9606","Homo sapiens","UKP07437","PTHR31395"
"855","SHSL1_HUMAN","A9Z1Z0","0","SHISAL1","Protein shisa-like-1","9606","Homo sapiens","UKP07437","PTHR31395"
"856","SHSL1_HUMAN","Q3SXP8","0","SHISAL1","Protein shisa-like-1","9606","Homo sapiens","UKP07437","PTHR31395"
"857","SHSL1_HUMAN","Q5JZ71","0","SHISAL1","Protein shisa-like-1","9606","Homo sapiens","UKP07437","PTHR31395"
"858","SHSL1_HUMAN","Q9BYB5","0","SHISAL1","Protein shisa-like-1","9606","Homo sapiens","UKP07437","PTHR31395"
"859","ZC21C_HUMAN","Q53FD0","0","ZC2HC1C","Zinc finger C2HC domain-containing protein 1C","9606","Homo sapiens","UKP09855","PTHR14649"
"860","ZC21C_HUMAN","E9PJQ0","0","ZC2HC1C","Zinc finger C2HC domain-containing protein 1C","9606","Homo sapiens","UKP09855","PTHR14649"
"861","ZC21C_HUMAN","Q9BTA8","0","ZC2HC1C","Zinc finger C2HC domain-containing protein 1C","9606","Homo sapiens","UKP09855","PTHR14649"
"862","ZC21C_HUMAN","Q9H5S9","0","ZC2HC1C","Zinc finger C2HC domain-containing protein 1C","9606","Homo sapiens","UKP09855","PTHR14649"
"863","TM128_HUMAN","Q5BJH2","0","TMEM128","Transmembrane protein 128","9606","Homo sapiens","UKP04023","PTHR31134"
"864","TM128_HUMAN","B4DHS7","0","TMEM128","Transmembrane protein 128","9606","Homo sapiens","UKP04023","PTHR31134"
"865","TM128_HUMAN","D3DVS1","0","TMEM128","Transmembrane protein 128","9606","Homo sapiens","UKP04023","PTHR31134"
"866","TM128_HUMAN","D3DVS3","0","TMEM128","Transmembrane protein 128","9606","Homo sapiens","UKP04023","PTHR31134"
"867","TM128_HUMAN","Q5H9U6","0","TMEM128","Transmembrane protein 128","9606","Homo sapiens","UKP04023","PTHR31134"
"868","TM128_HUMAN","Q96I94","0","TMEM128","Transmembrane protein 128","9606","Homo sapiens","UKP04023","PTHR31134"
"869","F90A1_HUMAN","Q86YD7","0","FAM90A1","Protein FAM90A1","9606","Homo sapiens","UKP14319","PTHR16035"
"870","F90A1_HUMAN","D3DUU9","0","FAM90A1","Protein FAM90A1","9606","Homo sapiens","UKP14319","PTHR16035"
"871","F90A1_HUMAN","Q9NVZ6","0","FAM90A1","Protein FAM90A1","9606","Homo sapiens","UKP14319","PTHR16035"
"872","CC116_HUMAN","Q8IYX3","0","CCDC116","Coiled-coil domain-containing protein 116","9606","Homo sapiens","UKP08867","PTHR36861"
"873","CC116_HUMAN","B7Z7H5","0","CCDC116","Coiled-coil domain-containing protein 116","9606","Homo sapiens","UKP08867","PTHR36861"
"874","CC116_HUMAN","Q8N9Y9","0","CCDC116","Coiled-coil domain-containing protein 116","9606","Homo sapiens","UKP08867","PTHR36861"
"875","T229B_HUMAN","Q8NBD8","0","TMEM229B","Transmembrane protein 229B","9606","Homo sapiens","UKP09217","PTHR31746"
"876","FNDC9_HUMAN","Q8TBE3","0","FNDC9","Fibronectin type III domain-containing protein 9","9606","Homo sapiens","UKP09502","PTHR37361"
"877","FNDC9_HUMAN","A8K0Y6","0","FNDC9","Fibronectin type III domain-containing protein 9","9606","Homo sapiens","UKP09502","PTHR37361"
"878","T4S18_HUMAN","Q96CE8","0","TM4SF18","Transmembrane 4 L6 family member 18","9606","Homo sapiens","UKP08302","PTHR14198"
"879","T4S18_HUMAN","B2R8K0","0","TM4SF18","Transmembrane 4 L6 family member 18","9606","Homo sapiens","UKP08302","PTHR14198"
"880","T4S18_HUMAN","D3DNH5","0","TM4SF18","Transmembrane 4 L6 family member 18","9606","Homo sapiens","UKP08302","PTHR14198"
"881","TMM19_HUMAN","Q96HH6","0","TMEM19","Transmembrane protein 19","9606","Homo sapiens","UKP04266","PTHR13353"
"882","TMM19_HUMAN","B2RDL2","0","TMEM19","Transmembrane protein 19","9606","Homo sapiens","UKP04266","PTHR13353"
"883","TMM19_HUMAN","Q53FY3","0","TMEM19","Transmembrane protein 19","9606","Homo sapiens","UKP04266","PTHR13353"
"884","TMM19_HUMAN","Q9NV41","0","TMEM19","Transmembrane protein 19","9606","Homo sapiens","UKP04266","PTHR13353"
"885","M4A4A_HUMAN","Q96JQ5","0","MS4A4A","Membrane-spanning 4-domains subfamily A member 4A (CD20 antigen-like 1) (Four-span transmembrane protein 1)","9606","Homo sapiens","UKP07510","PTHR23320"
"886","M4A4A_HUMAN","Q8TEZ6","0","MS4A4A","Membrane-spanning 4-domains subfamily A member 4A (CD20 antigen-like 1) (Four-span transmembrane protein 1)","9606","Homo sapiens","UKP07510","PTHR23320"
"887","M4A4A_HUMAN","Q96PG7","0","MS4A4A","Membrane-spanning 4-domains subfamily A member 4A (CD20 antigen-like 1) (Four-span transmembrane protein 1)","9606","Homo sapiens","UKP07510","PTHR23320"
"888","M4A4A_HUMAN","Q9BY18","0","MS4A4A","Membrane-spanning 4-domains subfamily A member 4A (CD20 antigen-like 1) (Four-span transmembrane protein 1)","9606","Homo sapiens","UKP07510","PTHR23320"
"889","M4A4A_HUMAN","Q9H3V3","0","MS4A4A","Membrane-spanning 4-domains subfamily A member 4A (CD20 antigen-like 1) (Four-span transmembrane protein 1)","9606","Homo sapiens","UKP07510","PTHR23320"
"890","M4A4A_HUMAN","Q9P1S3","0","MS4A4A","Membrane-spanning 4-domains subfamily A member 4A (CD20 antigen-like 1) (Four-span transmembrane protein 1)","9606","Homo sapiens","UKP07510","PTHR23320"
"891","CNFN_HUMAN","Q9BYD5","0","CNFN","Cornifelin","9606","Homo sapiens","UKP04012","PTHR15907"
"892","CNFN_HUMAN","B2R569","0","CNFN","Cornifelin","9606","Homo sapiens","UKP04012","PTHR15907"
"893","CMIP1_HUMAN","Q9H1P6","0","CIMIP1","Ciliary microtubule inner protein 1","9606","Homo sapiens","UKP09029","PTHR31909"
"894","KR122_HUMAN","P59991","0","KRTAP12-2","Keratin-associated protein 12-2 (High sulfur keratin-associated protein 12.2) (Keratin-associated protein 12.2)","9606","Homo sapiens","UKP12633","PTHR23262"
"895","KR122_HUMAN","A6NIS1","0","KRTAP12-2","Keratin-associated protein 12-2 (High sulfur keratin-associated protein 12.2) (Keratin-associated protein 12.2)","9606","Homo sapiens","UKP12633","PTHR23262"
"896","KR122_HUMAN","A6NMS9","0","KRTAP12-2","Keratin-associated protein 12-2 (High sulfur keratin-associated protein 12.2) (Keratin-associated protein 12.2)","9606","Homo sapiens","UKP12633","PTHR23262"
"897","KR122_HUMAN","Q0VAS4","0","KRTAP12-2","Keratin-associated protein 12-2 (High sulfur keratin-associated protein 12.2) (Keratin-associated protein 12.2)","9606","Homo sapiens","UKP12633","PTHR23262"
"898","KR104_HUMAN","P60372","0","KRTAP10-4","Keratin-associated protein 10-4 (High sulfur keratin-associated protein 10.4) (Keratin-associated protein 10.4) (Keratin-associated protein 18-4) (Keratin-associated protein 18.4)","9606","Homo sapiens","UKP12633","PTHR23262"
"899","KR104_HUMAN","Q08AS0","0","KRTAP10-4","Keratin-associated protein 10-4 (High sulfur keratin-associated protein 10.4) (Keratin-associated protein 10.4) (Keratin-associated protein 18-4) (Keratin-associated protein 18.4)","9606","Homo sapiens","UKP12633","PTHR23262"
"900","KR191_HUMAN","Q8IUB9","0","KRTAP19-1","Keratin-associated protein 19-1 (High tyrosine-glycine keratin-associated protein 19.1)","9606","Homo sapiens","UKP12833","PTHR38140"
"901","KR191_HUMAN","A4QN27","0","KRTAP19-1","Keratin-associated protein 19-1 (High tyrosine-glycine keratin-associated protein 19.1)","9606","Homo sapiens","UKP12833","PTHR38140"
"902","KR191_HUMAN","Q3LI75","0","KRTAP19-1","Keratin-associated protein 19-1 (High tyrosine-glycine keratin-associated protein 19.1)","9606","Homo sapiens","UKP12833","PTHR38140"
"903","ACAP1_HUMAN","Q15027","0","ACAP1","Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 1 (Centaurin-beta-1) (Cnt-b1)","9606","Homo sapiens","UKP02461","PTHR23180"
"904","ACAP1_HUMAN","Q53XN9","0","ACAP1","Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 1 (Centaurin-beta-1) (Cnt-b1)","9606","Homo sapiens","UKP02461","PTHR23180"
"905","FKB14_HUMAN","Q9NWM8","0","FKBP14","Peptidyl-prolyl cis-trans isomerase FKBP14 (PPIase FKBP14) (EC 5.2.1.8) (22 kDa FK506-binding protein) (22 kDa FKBP) (FKBP-22) (FK506-binding protein 14) (FKBP-14) (Rotamase)","9606","Homo sapiens","UKP08129","PTHR46222"
"906","KR197_HUMAN","Q3SYF9","0","KRTAP19-7","Keratin-associated protein 19-7","9606","Homo sapiens","UKP12833","PTHR38140"
"907","KR197_HUMAN","Q08EP7","0","KRTAP19-7","Keratin-associated protein 19-7","9606","Homo sapiens","UKP12833","PTHR38140"
"908","F221A_HUMAN","A4D161","0","FAM221A","Protein FAM221A","9606","Homo sapiens","UKP09146","PTHR31214"
"909","F221A_HUMAN","Q05CG4","0","FAM221A","Protein FAM221A","9606","Homo sapiens","UKP09146","PTHR31214"
"910","F221A_HUMAN","Q4G0Q7","0","FAM221A","Protein FAM221A","9606","Homo sapiens","UKP09146","PTHR31214"
"911","F221A_HUMAN","Q6P519","0","FAM221A","Protein FAM221A","9606","Homo sapiens","UKP09146","PTHR31214"
"912","SMAGP_HUMAN","Q0VAQ4","0","SMAGP","Small cell adhesion glycoprotein (Small transmembrane and glycosylated protein)","9606","Homo sapiens","UKP08983","PTHR47394"
"913","SMAGP_HUMAN","A6NIL5","0","SMAGP","Small cell adhesion glycoprotein (Small transmembrane and glycosylated protein)","9606","Homo sapiens","UKP08983","PTHR47394"
"914","K0408_HUMAN","Q6ZU52","0","KIAA0408","Uncharacterized protein KIAA0408","9606","Homo sapiens","UKP09767","PTHR15705"
"915","K0408_HUMAN","B3KRE5","0","KIAA0408","Uncharacterized protein KIAA0408","9606","Homo sapiens","UKP09767","PTHR15705"
"916","K0408_HUMAN","E1P573","0","KIAA0408","Uncharacterized protein KIAA0408","9606","Homo sapiens","UKP09767","PTHR15705"
"917","K0408_HUMAN","O43158","0","KIAA0408","Uncharacterized protein KIAA0408","9606","Homo sapiens","UKP09767","PTHR15705"
"918","K0408_HUMAN","Q5TF20","0","KIAA0408","Uncharacterized protein KIAA0408","9606","Homo sapiens","UKP09767","PTHR15705"
"919","K0408_HUMAN","Q7L2M2","0","KIAA0408","Uncharacterized protein KIAA0408","9606","Homo sapiens","UKP09767","PTHR15705"
"920","ATOSB_HUMAN","Q7L5A3","0","ATOSB","Atos homolog protein B","9606","Homo sapiens","UKP04328","PTHR13199"
"921","ATOSB_HUMAN","B1AML4","0","ATOSB","Atos homolog protein B","9606","Homo sapiens","UKP04328","PTHR13199"
"922","ATOSB_HUMAN","B1AML5","0","ATOSB","Atos homolog protein B","9606","Homo sapiens","UKP04328","PTHR13199"
"923","ATOSB_HUMAN","D3DRN5","0","ATOSB","Atos homolog protein B","9606","Homo sapiens","UKP04328","PTHR13199"
"924","ATOSB_HUMAN","O60377","0","ATOSB","Atos homolog protein B","9606","Homo sapiens","UKP04328","PTHR13199"
"925","ATOSB_HUMAN","Q9BQ60","0","ATOSB","Atos homolog protein B","9606","Homo sapiens","UKP04328","PTHR13199"
"926","ATOSB_HUMAN","Q9HAI9","0","ATOSB","Atos homolog protein B","9606","Homo sapiens","UKP04328","PTHR13199"
"927","ATOSB_HUMAN","Q9P1Y9","0","ATOSB","Atos homolog protein B","9606","Homo sapiens","UKP04328","PTHR13199"
"928","SPA2L_HUMAN","Q8IUW3","0","SPATA2L","Spermatogenesis-associated protein 2-like protein (SPATA2-like protein)","9606","Homo sapiens","UKP07030","PTHR15326"
"929","SPA2L_HUMAN","D3DX85","0","SPATA2L","Spermatogenesis-associated protein 2-like protein (SPATA2-like protein)","9606","Homo sapiens","UKP07030","PTHR15326"
"930","SPA2L_HUMAN","Q8NHV3","0","SPATA2L","Spermatogenesis-associated protein 2-like protein (SPATA2-like protein)","9606","Homo sapiens","UKP07030","PTHR15326"
"931","F184A_HUMAN","Q8NB25","0","FAM184A","Protein FAM184A","9606","Homo sapiens","UKP09637","PTHR18870"
"932","F184A_HUMAN","B9DI75","0","FAM184A","Protein FAM184A","9606","Homo sapiens","UKP09637","PTHR18870"
"933","F184A_HUMAN","F8W8D6","0","FAM184A","Protein FAM184A","9606","Homo sapiens","UKP09637","PTHR18870"
"934","F184A_HUMAN","Q5TBS9","0","FAM184A","Protein FAM184A","9606","Homo sapiens","UKP09637","PTHR18870"
"935","F184A_HUMAN","Q7Z323","0","FAM184A","Protein FAM184A","9606","Homo sapiens","UKP09637","PTHR18870"
"936","F184A_HUMAN","Q96GY8","0","FAM184A","Protein FAM184A","9606","Homo sapiens","UKP09637","PTHR18870"
"937","F184A_HUMAN","Q9H0J8","0","FAM184A","Protein FAM184A","9606","Homo sapiens","UKP09637","PTHR18870"
"938","F184A_HUMAN","Q9H851","0","FAM184A","Protein FAM184A","9606","Homo sapiens","UKP09637","PTHR18870"
"939","SRALN_HUMAN","Q8WVX3","0","ARLN","Sarcoplasmic/endoplasmic reticulum calcium ATPase regulator ARLN (SERCA regulator ARLN) (Allregulin) (Another-regulin) (ALN) (Hepatitis C virus F protein-transactivated protein 1) (HCV F-transactivated protein 1)","9606","Homo sapiens","UKP12934","PTHR37367"
"940","SRALN_HUMAN","Q6J203","0","ARLN","Sarcoplasmic/endoplasmic reticulum calcium ATPase regulator ARLN (SERCA regulator ARLN) (Allregulin) (Another-regulin) (ALN) (Hepatitis C virus F protein-transactivated protein 1) (HCV F-transactivated protein 1)","9606","Homo sapiens","UKP12934","PTHR37367"
"941","JKIP2_HUMAN","Q96AA8","0","JAKMIP2","Janus kinase and microtubule-interacting protein 2 (CTCL tumor antigen HD-CL-04) (Neuroendocrine long coiled-coil protein 1)","9606","Homo sapiens","UKP07427","PTHR18935"
"942","JKIP2_HUMAN","A4ZZA7","0","JAKMIP2","Janus kinase and microtubule-interacting protein 2 (CTCL tumor antigen HD-CL-04) (Neuroendocrine long coiled-coil protein 1)","9606","Homo sapiens","UKP07427","PTHR18935"
"943","JKIP2_HUMAN","A8K5G5","0","JAKMIP2","Janus kinase and microtubule-interacting protein 2 (CTCL tumor antigen HD-CL-04) (Neuroendocrine long coiled-coil protein 1)","9606","Homo sapiens","UKP07427","PTHR18935"
"944","JKIP2_HUMAN","B4DSG0","0","JAKMIP2","Janus kinase and microtubule-interacting protein 2 (CTCL tumor antigen HD-CL-04) (Neuroendocrine long coiled-coil protein 1)","9606","Homo sapiens","UKP07427","PTHR18935"
"945","JKIP2_HUMAN","G5E9Y0","0","JAKMIP2","Janus kinase and microtubule-interacting protein 2 (CTCL tumor antigen HD-CL-04) (Neuroendocrine long coiled-coil protein 1)","9606","Homo sapiens","UKP07427","PTHR18935"
"946","JKIP2_HUMAN","O60302","0","JAKMIP2","Janus kinase and microtubule-interacting protein 2 (CTCL tumor antigen HD-CL-04) (Neuroendocrine long coiled-coil protein 1)","9606","Homo sapiens","UKP07427","PTHR18935"
"947","JKIP2_HUMAN","Q548S1","0","JAKMIP2","Janus kinase and microtubule-interacting protein 2 (CTCL tumor antigen HD-CL-04) (Neuroendocrine long coiled-coil protein 1)","9606","Homo sapiens","UKP07427","PTHR18935"
"948","CKLF3_HUMAN","Q96MX0","0","CMTM3","CKLF-like MARVEL transmembrane domain-containing protein 3 (Chemokine-like factor superfamily member 3)","9606","Homo sapiens","UKP07036","PTHR22776"
"949","CKLF3_HUMAN","A6NCL9","0","CMTM3","CKLF-like MARVEL transmembrane domain-containing protein 3 (Chemokine-like factor superfamily member 3)","9606","Homo sapiens","UKP07036","PTHR22776"
"950","CKLF3_HUMAN","Q8IUU8","0","CMTM3","CKLF-like MARVEL transmembrane domain-containing protein 3 (Chemokine-like factor superfamily member 3)","9606","Homo sapiens","UKP07036","PTHR22776"
"951","CKLF3_HUMAN","Q8IWQ6","0","CMTM3","CKLF-like MARVEL transmembrane domain-containing protein 3 (Chemokine-like factor superfamily member 3)","9606","Homo sapiens","UKP07036","PTHR22776"
"952","CKLF3_HUMAN","Q8IYE2","0","CMTM3","CKLF-like MARVEL transmembrane domain-containing protein 3 (Chemokine-like factor superfamily member 3)","9606","Homo sapiens","UKP07036","PTHR22776"
"953","CKLF3_HUMAN","Q8IZ39","0","CMTM3","CKLF-like MARVEL transmembrane domain-containing protein 3 (Chemokine-like factor superfamily member 3)","9606","Homo sapiens","UKP07036","PTHR22776"
"954","CKLF3_HUMAN","Q8IZ59","0","CMTM3","CKLF-like MARVEL transmembrane domain-containing protein 3 (Chemokine-like factor superfamily member 3)","9606","Homo sapiens","UKP07036","PTHR22776"
